player_id,name,position,season,week,predicted_points,actual_fantasy_points,is_starter
00-0037085,T.Badie,RB,2025,11,11.282929564582881,1.0,True
00-0035719,D.Samuel,WR,2025,11,11.178240522712375,20.7,True
00-0035640,D.Metcalf,WR,2025,11,11.113844219821505,9.9,True
00-0038544,Q.Johnston,WR,2025,11,11.081286536096707,0.0,True
00-0031687,R.Mostert,RB,2025,11,11.055914523833755,3.3,True
00-0034348,C.Sutton,WR,2025,11,10.99132436358176,9.9,True
00-0039868,T.Franklin,WR,2025,11,10.747184896046049,12.4,True
00-0038563,T.Tucker,WR,2025,11,10.745949302188519,14.7,True
00-0039919,R.Odunze,WR,2025,11,10.663532757590225,6.1,True
00-0033854,D.Ogunbowale,RB,2025,11,10.655269347412988,1.9,True
