player,position_x,season,team_off,possible_weeks_off,weeks_predicted_off,games_actually_played_off,availability_rate_off,weeks_real_stats_off,weeks_inferred_snap_verified_off,weeks_inferred_pbp_confirmed_off,weeks_synthetic_off,predicted_season_total_off,actual_season_total_off,team_on,possible_weeks_on,weeks_predicted_on,games_actually_played_on,availability_rate_on,weeks_real_stats_on,weeks_inferred_snap_verified_on,weeks_inferred_pbp_confirmed_on,weeks_synthetic_on,predicted_season_total_on,actual_season_total_on,player_id,position_y,weeks,weeks_changed,cells_changed,dose,first_season,is_rookie,stratum,e_off,e_on,b_off,b_on
00-0036370,RB,2021,LAC,17,17,10,0.875,0,0,0,17,30.985212479735264,17.0,LAC,17,17,10,0.875,0,0,0,17,29.13631448440064,17.0,00-0036370,RB,10,1,1,0.1,2020,0,low,13.985212479735264,12.13631448440064,13.985212479735264,12.13631448440064
00-0036383,RB,2021,ARI,17,17,8,0.88,0,0,0,17,11.2367599728391,28.0,ARI,17,17,8,0.88,0,0,0,17,24.975952652978854,28.0,00-0036383,RB,9,1,31,0.1111111111111111,2021,1,low,16.7632400271609,3.0240473470211455,-16.7632400271609,-3.0240473470211455
00-0036414,RB,2021,LA,17,17,1,0.9375,0,0,0,17,178.3130637879694,4.3,LA,17,17,1,0.9375,0,0,0,17,185.9252104953378,4.3,00-0036414,RB,5,1,1,0.2,2020,0,low,174.0130637879694,181.6252104953378,174.0130637879694,181.6252104953378
00-0036425,RB,2021,SEA,17,17,14,0.5,0,0,0,17,34.59360613905272,60.1,SEA,17,17,14,0.5,0,0,0,17,37.28921387371511,60.1,00-0036425,RB,14,1,1,0.0714285714285714,2020,0,low,25.506393860947284,22.81078612628489,-25.506393860947284,-22.81078612628489
00-0036450,RB,2021,TB,17,17,6,0.5,0,0,0,17,24.905657331827847,36.6,TB,17,17,6,0.5,0,0,0,17,20.92256197546934,36.6,00-0036450,RB,7,1,1,0.1428571428571428,2020,0,low,11.694342668172155,15.677438024530662,-11.694342668172155,-15.677438024530662
00-0036457,RB,2021,BAL,17,17,8,0.88,0,0,0,17,11.333399595755118,41.9,BAL,17,17,8,0.88,0,0,0,17,23.980102162743588,41.9,00-0036457,RB,8,1,31,0.125,2021,1,low,30.56660040424488,17.91989783725641,-30.56660040424488,-17.91989783725641
00-0036493,RB,2021,IND,17,17,3,0.88,0,0,0,17,11.092152607828872,9.1,IND,17,17,3,0.88,0,0,0,17,27.49920356752546,9.1,00-0036493,RB,3,1,31,0.3333333333333333,2021,1,mid,1.9921526078288725,18.39920356752546,1.9921526078288725,18.39920356752546
00-0036555,RB,2021,CAR,17,17,17,0.88,0,0,0,17,11.381367337849328,137.6,CAR,17,17,17,0.88,0,0,0,17,34.473544495584804,137.6,00-0036555,RB,17,1,31,0.0588235294117647,2021,1,low,126.21863266215067,103.12645550441519,-126.21863266215067,-103.12645550441519
00-0036567,RB,2021,SF,17,17,11,0.88,0,0,0,17,11.2367599728391,165.0,SF,17,17,11,0.88,0,0,0,17,27.601804558076765,165.0,00-0036567,RB,14,1,31,0.0714285714285714,2021,1,low,153.7632400271609,137.39819544192324,-153.7632400271609,-137.39819544192324
00-0036569,RB,2021,NYG,17,17,4,0.88,0,0,0,17,11.381367337849328,2.0,NYG,17,17,4,0.88,0,0,0,17,30.26413459430202,2.0,00-0036569,RB,4,1,31,0.25,2021,1,low,9.381367337849328,28.26413459430202,9.381367337849328,28.26413459430202
00-0036650,RB,2021,LAC,17,17,8,0.88,0,0,0,17,11.285431853660912,15.6,LAC,17,17,8,0.88,0,0,0,17,36.30149330720834,15.6,00-0036650,RB,8,1,31,0.125,2021,1,low,4.314568146339088,20.701493307208338,-4.314568146339088,20.701493307208338
00-0036654,RB,2021,CLE,17,17,15,0.88,0,0,0,17,11.28543185366091,50.5,CLE,17,17,15,0.88,0,0,0,17,31.180663999456648,50.5,00-0036654,RB,15,1,31,0.0666666666666666,2021,1,low,39.21456814633909,19.319336000543352,-39.21456814633909,-19.319336000543352
00-0036669,RB,2021,GB,17,17,4,0.88,0,0,0,17,11.33339959575512,3.9,GB,17,17,4,0.88,0,0,0,17,27.771154017450208,3.9,00-0036669,RB,4,1,31,0.25,2021,1,low,7.4333995957551195,23.87115401745021,7.4333995957551195,23.87115401745021
00-0036670,RB,2021,DET,17,17,6,0.88,0,0,0,17,11.429335079943536,25.7,DET,17,17,6,0.88,0,0,0,17,29.10659282106357,25.7,00-0036670,RB,6,1,31,0.1666666666666666,2021,1,low,14.270664920056463,3.406592821063569,-14.270664920056463,3.406592821063569
00-0036691,RB,2021,TEN,17,17,8,0.88,0,0,0,17,11.237464111566702,0.0,TEN,17,17,8,0.88,0,0,0,17,25.991721559804304,0.0,00-0036691,RB,8,1,31,0.125,2021,1,low,11.237464111566702,25.991721559804304,11.237464111566702,25.991721559804304
00-0036698,RB,2021,JAX,17,17,4,0.88,0,0,0,17,11.237464111566702,1.1,JAX,17,17,4,0.88,0,0,0,17,27.213792941624817,1.1,00-0036698,RB,4,1,31,0.25,2021,1,low,10.137464111566702,26.113792941624816,10.137464111566702,26.113792941624816
00-0036755,RB,2021,WAS,17,17,15,0.88,0,0,0,17,11.381367337849328,55.900000000000006,WAS,17,17,15,0.88,0,0,0,17,30.76271728767301,55.900000000000006,00-0036755,RB,15,1,31,0.0666666666666666,2021,1,low,44.51863266215068,25.137282712326996,-44.51863266215068,-25.137282712326996
00-0036842,RB,2021,MIN,17,17,6,0.88,0,0,0,17,11.333399595755118,11.0,MIN,17,17,6,0.88,0,0,0,17,29.65454588302864,11.0,00-0036842,RB,6,1,31,0.1666666666666666,2021,1,low,0.3333995957551181,18.65454588302864,0.3333995957551181,18.65454588302864
00-0036857,RB,2021,CIN,17,17,12,0.88,0,0,0,17,11.28543185366091,49.8,CIN,17,17,12,0.88,0,0,0,17,29.494619641737582,49.8,00-0036857,RB,15,1,31,0.0666666666666666,2021,1,low,38.51456814633909,20.305380358262415,-38.51456814633909,-20.305380358262415
00-0036860,RB,2021,LA,17,17,4,0.88,0,0,0,17,11.2367599728391,0.5,LA,17,17,4,0.88,0,0,0,17,27.053223233541765,0.5,00-0036860,RB,5,1,31,0.2,2021,1,low,10.7367599728391,26.553223233541765,10.7367599728391,26.553223233541765
00-0036875,RB,2021,NE,17,17,12,0.88,0,0,0,17,11.284727714933307,114.9,NE,17,17,12,0.88,0,0,0,17,30.68737104260244,114.9,00-0036875,RB,13,1,31,0.0769230769230769,2021,1,low,103.6152722850667,84.21262895739757,-103.6152722850667,-84.21262895739757
00-0036893,RB,2021,PIT,17,17,17,0.88,0,0,0,17,11.284727714933307,300.7,PIT,17,17,17,0.88,0,0,0,17,85.23769991709455,300.7,00-0036893,RB,18,1,31,0.0555555555555555,2021,1,low,289.4152722850667,215.46230008290544,-289.4152722850667,-215.46230008290544
00-0036906,RB,2021,CHI,17,17,16,0.88,0,0,0,17,11.28543185366091,78.9,CHI,17,17,16,0.88,0,0,0,17,27.50582788766631,78.9,00-0036906,RB,16,1,31,0.0625,2021,1,low,67.6145681463391,51.39417211233369,-67.6145681463391,-51.39417211233369
00-0036919,RB,2021,PHI,17,17,16,0.88,0,0,0,17,11.333399595755118,121.4,PHI,17,17,16,0.88,0,0,0,17,42.53264422940397,121.4,00-0036919,RB,17,1,31,0.0588235294117647,2021,1,low,110.0666004042449,78.86735577059603,-110.0666004042449,-78.86735577059603
00-0036924,RB,2021,NYJ,17,17,14,0.88,0,0,0,17,11.284727714933307,154.40000000000003,NYJ,17,17,14,0.88,0,0,0,17,43.448775287397375,154.40000000000003,00-0036924,RB,14,1,31,0.0714285714285714,2021,1,low,143.11527228506674,110.95122471260265,-143.11527228506674,-110.95122471260265
00-0036984,RB,2021,SF,17,17,5,0.88,0,0,0,17,11.2367599728391,28.3,SF,17,17,5,0.88,0,0,0,17,43.9790289689748,28.3,00-0036984,RB,5,1,31,0.2,2021,1,low,17.0632400271609,15.679028968974801,-17.0632400271609,15.679028968974801
00-0036997,RB,2021,DEN,17,17,17,0.88,0,0,0,17,11.237464111566702,204.9,DEN,17,17,17,0.88,0,0,0,17,65.97007231570353,204.9,00-0036997,RB,17,1,31,0.0588235294117647,2021,1,low,193.6625358884333,138.92992768429647,-193.6625358884333,-138.92992768429647
00-0026035,WR,2021,HOU,17,17,8,0.8489583333333334,0,0,0,17,94.11439063671756,66.8,HOU,17,17,8,0.8489583333333334,0,0,0,17,87.65918603381753,66.8,00-0026035,WR,8,1,1,0.125,2009,0,low,27.31439063671756,20.859186033817537,27.31439063671756,20.859186033817537
00-0026189,WR,2021,LV,17,17,16,0.7836538461538461,0,0,0,17,103.32665675411164,75.8,LV,17,17,16,0.7836538461538461,0,0,0,17,106.6464330708992,75.8,00-0026189,WR,17,1,1,0.0588235294117647,2008,0,low,27.52665675411164,30.84643307089921,27.52665675411164,30.84643307089921
00-0026293,WR,2021,NE,17,17,9,0.3863636363636363,0,0,0,17,0.4170526084482041,0.0,NE,17,17,9,0.3863636363636363,0,0,0,17,0.5800473526537685,0.0,00-0026293,WR,9,1,1,0.1111111111111111,2009,0,low,0.4170526084482041,0.5800473526537685,0.4170526084482041,0.5800473526537685
00-0027685,WR,2021,BUF,17,17,14,0.9204545454545454,0,0,0,17,169.38096376359016,131.7,BUF,17,17,14,0.9204545454545454,0,0,0,17,169.37164631630924,131.7,00-0027685,WR,16,1,1,0.0625,2010,0,low,37.68096376359017,37.67164631630925,37.68096376359017,37.67164631630925
00-0027691,WR,2021,LAC,17,17,8,0.7954545454545454,0,0,0,17,16.947191982527034,6.4,LAC,17,17,8,0.7954545454545454,0,0,0,17,18.147437945437527,6.4,00-0027691,WR,8,1,1,0.125,2010,0,low,10.547191982527034,11.747437945437527,10.547191982527034,11.747437945437527
00-0027793,WR,2021,TB,17,17,7,0.8295454545454546,0,0,0,17,140.3784048106476,121.1,TB,17,17,7,0.8295454545454546,0,0,0,17,122.65525294700072,121.1,00-0027793,WR,7,1,1,0.1428571428571428,2010,0,low,19.2784048106476,1.5552529470007244,19.2784048106476,1.5552529470007244
00-0027942,WR,2021,ARI,17,17,16,0.8888888888888888,0,0,0,17,131.5764618063209,156.79999999999998,ARI,17,17,16,0.8888888888888888,0,0,0,17,140.9303716608956,156.79999999999998,00-0027942,WR,17,1,1,0.0588235294117647,2011,0,low,25.223538193679076,15.869628339104395,-25.223538193679076,-15.869628339104395
00-0027944,WR,2021,TEN,17,17,10,0.85625,0,0,0,17,206.21316003967056,80.4,TEN,17,17,10,0.85625,0,0,0,17,182.39862328531908,80.4,00-0027944,WR,11,1,1,0.0909090909090909,2011,0,low,125.81316003967055,101.99862328531907,125.81316003967055,101.99862328531907
00-0028002,WR,2021,GB,17,17,12,0.84375,0,0,0,17,136.446128453462,95.6,GB,17,17,12,0.84375,0,0,0,17,134.87931967919218,95.6,00-0028002,WR,13,1,1,0.0769230769230769,2011,0,low,40.846128453462,39.279319679192184,40.846128453462,39.279319679192184
00-0028237,WR,2021,NO,17,17,5,0.7578125,0,0,0,17,80.28824780716312,14.1,NO,17,17,5,0.7578125,0,0,0,17,82.41772620490715,14.1,00-0028237,WR,5,1,1,0.2,2013,0,low,66.18824780716312,68.31772620490716,66.18824780716312,68.31772620490716
00-0029000,WR,2021,BUF,17,17,16,0.9236111111111112,0,0,0,17,132.3582596351416,157.3,BUF,17,17,16,0.9236111111111112,0,0,0,17,122.27493336555584,157.3,00-0029000,WR,18,1,1,0.0555555555555555,2012,0,low,24.94174036485842,35.02506663444417,-24.94174036485842,-35.02506663444417
00-0029269,WR,2021,SF,17,17,10,0.7890625,0,0,0,17,31.39464461161528,0.0,SF,17,17,10,0.7890625,0,0,0,17,32.019298726327825,0.0,00-0029269,WR,12,1,1,0.0833333333333333,2012,0,low,31.39464461161528,32.019298726327825,31.39464461161528,32.019298726327825
00-0029293,WR,2021,JAX,17,17,17,0.8671875,0,0,0,17,159.20829738523676,180.2,JAX,17,17,17,0.8671875,0,0,0,17,160.520806192478,180.2,00-0029293,WR,17,1,1,0.0588235294117647,2012,0,low,20.991702614763227,19.679193807521983,-20.991702614763227,-19.679193807521983
00-0029608,WR,2021,IND,17,17,10,0.9583333333333334,0,0,0,17,157.3445326947241,74.10000000000001,IND,17,17,10,0.9583333333333334,0,0,0,17,158.3635410144184,74.10000000000001,00-0029608,WR,10,1,1,0.1,2012,0,low,83.2445326947241,84.26354101441838,83.2445326947241,84.26354101441838
00-0029632,WR,2021,SF,17,17,8,0.8888888888888888,0,0,0,17,78.37186765640925,32.7,SF,17,17,8,0.8888888888888888,0,0,0,17,73.91214364760222,32.7,00-0029632,WR,8,1,1,0.125,2012,0,low,45.67186765640925,41.21214364760222,45.67186765640925,41.21214364760222
00-0029664,WR,2021,KC,17,17,12,0.65625,0,0,0,17,48.80623292370322,14.2,KC,17,17,12,0.65625,0,0,0,17,49.22727404012509,14.2,00-0029664,WR,12,1,1,0.0833333333333333,2012,0,low,34.60623292370322,35.02727404012509,34.60623292370322,35.02727404012509
00-0030035,WR,2021,MIN,17,17,13,0.9464285714285714,0,0,0,17,159.9287175706976,199.79999999999995,MIN,17,17,13,0.9464285714285714,0,0,0,17,155.12183302530954,199.79999999999995,00-0030035,WR,13,1,1,0.0769230769230769,2014,0,low,39.87128242930237,44.67816697469041,-39.87128242930237,-44.67816697469041
00-0030068,WR,2021,CHI,17,17,14,0.6607142857142857,0,0,0,17,12.937834846026066,57.2,CHI,17,17,14,0.6607142857142857,0,0,0,17,12.099995302853236,57.2,00-0030068,WR,14,1,1,0.0714285714285714,2013,0,low,44.26216515397394,45.100004697146765,-44.26216515397394,-45.100004697146765
00-0030085,WR,2021,NO,17,17,13,0.9296875,0,0,0,17,16.024309048176807,18.9,NO,17,17,13,0.9296875,0,0,0,17,18.78832894808784,18.9,00-0030085,WR,13,1,1,0.0769230769230769,2013,0,low,2.8756909518231915,0.11167105191215754,-2.8756909518231915,-0.11167105191215754
00-0030279,WR,2021,LAC,17,17,16,0.7890625,0,0,0,17,161.61916064897662,255.8,LAC,17,17,16,0.7890625,0,0,0,17,136.72751522071576,255.8,00-0030279,WR,16,1,1,0.0625,2013,0,low,94.1808393510234,119.07248477928425,-94.1808393510234,-119.07248477928425
00-0030431,WR,2021,LA,17,17,9,0.9140625,0,0,0,17,200.43440171488064,135.20000000000002,LA,17,17,9,0.9140625,0,0,0,17,205.4678708470961,135.20000000000002,00-0030431,WR,9,1,1,0.1111111111111111,2013,0,low,65.23440171488062,70.26787084709608,65.23440171488062,70.26787084709608
00-0030525,WR,2021,JAX,17,17,13,0.796875,0,0,0,17,35.51994179194136,53.400000000000006,JAX,17,17,13,0.796875,0,0,0,17,27.232823795853424,53.400000000000006,00-0030525,WR,13,1,1,0.0769230769230769,2013,0,low,17.880058208058642,26.167176204146582,-17.880058208058642,-26.167176204146582
00-0030564,WR,2021,ARI,17,17,10,0.9921875,0,0,0,17,229.93037763417547,147.2,ARI,17,17,10,0.9921875,0,0,0,17,230.9762845311903,147.2,00-0030564,WR,10,1,1,0.1,2013,0,low,82.73037763417548,83.7762845311903,82.73037763417548,83.7762845311903
00-0030663,WR,2021,CAR,17,17,9,0.9375,0,0,0,17,85.24192527226441,7.800000000000001,CAR,17,17,9,0.9375,0,0,0,17,80.12538375597966,7.800000000000001,00-0030663,WR,9,1,1,0.1111111111111111,2015,0,low,77.44192527226441,72.32538375597966,77.44192527226441,72.32538375597966
00-0030669,WR,2021,MIA,17,17,14,0.7708333333333334,0,0,0,17,114.82137783981604,48.00000000000001,MIA,17,17,14,0.7708333333333334,0,0,0,17,113.23984771492462,48.00000000000001,00-0030669,WR,14,1,1,0.0714285714285714,2014,0,low,66.82137783981602,65.23984771492462,66.82137783981602,65.23984771492462
00-0031051,WR,2021,JAX,17,17,4,0.9017857142857144,0,0,0,17,105.7249950695375,0.0,JAX,17,17,4,0.9017857142857144,0,0,0,17,113.34637945846416,0.0,00-0031051,WR,4,1,1,0.25,2014,0,low,105.7249950695375,113.34637945846416,105.7249950695375,113.34637945846416
00-0031235,WR,2021,LA,17,17,14,0.7321428571428571,0,0,0,17,128.56447825642138,129.10000000000002,LA,17,17,14,0.7321428571428571,0,0,0,17,131.49250205347954,129.10000000000002,00-0031235,WR,18,1,1,0.0555555555555555,2014,0,low,0.5355217435786415,2.392502053479518,-0.5355217435786415,2.392502053479518
00-0031236,WR,2021,HOU,17,17,16,0.9196428571428572,0,0,0,17,210.8193572996866,231.8,HOU,17,17,16,0.9196428571428572,0,0,0,17,198.2417108203628,231.8,00-0031236,WR,16,1,1,0.0625,2014,0,low,20.98064270031341,33.5582891796372,-20.98064270031341,-33.5582891796372
00-0031319,WR,2021,DEN,17,17,13,0.78125,0,0,0,17,10.79565240322832,0.7,DEN,17,17,13,0.78125,0,0,0,17,12.995720433790538,0.7,00-0031319,WR,13,1,1,0.0769230769230769,2019,0,low,10.095652403228321,12.295720433790539,10.095652403228321,12.295720433790539
00-0031325,WR,2021,BAL,17,17,13,0.8214285714285714,0,0,0,17,110.44359699557924,70.4,BAL,17,17,13,0.8214285714285714,0,0,0,17,114.72061012328088,70.4,00-0031325,WR,13,1,1,0.0769230769230769,2014,0,low,40.043596995579236,44.32061012328087,40.043596995579236,44.32061012328087
00-0031381,WR,2021,GB,17,17,16,0.9375,0,0,0,17,325.3672921869242,344.29999999999995,GB,17,17,16,0.9375,0,0,0,17,315.619299329368,344.29999999999995,00-0031381,WR,17,1,1,0.0588235294117647,2014,0,low,18.93270781307575,28.68070067063195,-18.93270781307575,-28.68070067063195
00-0031382,WR,2021,CLE,17,17,12,1.0,0,0,0,17,194.34840796586985,133.0,CLE,17,17,12,1.0,0,0,0,17,186.5872281315104,133.0,00-0031382,WR,12,1,1,0.0833333333333333,2014,0,low,61.34840796586985,53.587228131510386,61.34840796586985,53.587228131510386
00-0031408,WR,2021,TB,17,17,16,0.9464285714285714,0,0,0,17,211.3094089308534,262.5,TB,17,17,16,0.9464285714285714,0,0,0,17,224.47478105534853,262.5,00-0031408,WR,18,1,1,0.0555555555555555,2014,0,low,51.19059106914659,38.02521894465147,-51.19059106914659,-38.02521894465147
00-0031428,WR,2021,CHI,17,17,12,0.7946428571428571,0,0,0,17,153.27808330733296,85.0,CHI,17,17,12,0.7946428571428571,0,0,0,17,160.10524787311493,85.0,00-0031428,WR,12,1,1,0.0833333333333333,2014,0,low,68.27808330733296,75.10524787311493,68.27808330733296,75.10524787311493
00-0031544,WR,2021,DAL,17,17,15,0.9791666666666666,0,0,0,17,191.2320942003049,202.5,DAL,17,17,15,0.9791666666666666,0,0,0,17,193.86084774589548,202.5,00-0031544,WR,16,1,1,0.0625,2015,0,low,11.267905799695086,8.639152254104516,-11.267905799695086,-8.639152254104516
00-0031545,WR,2021,NO,17,17,6,0.25,0,0,0,17,1.787389555739045,4.8,NO,17,17,6,0.25,0,0,0,17,-0.1102262629049206,4.8,00-0031545,WR,6,1,1,0.1666666666666666,2016,0,low,3.0126104442609547,4.910226262904921,-3.0126104442609547,-4.910226262904921
00-0031547,WR,2021,MIA,17,17,10,0.875,0,0,0,17,162.24230453876987,103.5,MIA,17,17,10,0.875,0,0,0,17,153.64712478365337,103.5,00-0031547,WR,10,1,1,0.1,2015,0,low,58.74230453876987,50.14712478365337,58.74230453876987,50.14712478365337
00-0031549,WR,2021,NE,17,17,15,0.90625,0,0,0,17,138.31511489047205,103.4,NE,17,17,15,0.90625,0,0,0,17,134.35756926594416,103.4,00-0031549,WR,16,1,1,0.0625,2015,0,low,34.91511489047204,30.95756926594416,34.91511489047204,30.95756926594416
00-0031588,WR,2021,BUF,17,17,17,0.9375,0,0,0,17,262.82729292038016,285.5,BUF,17,17,17,0.9375,0,0,0,17,264.64746266765115,285.5,00-0031588,WR,19,1,1,0.0526315789473684,2015,0,low,22.67270707961984,20.852537332348845,-22.67270707961984,-20.852537332348845
00-0031763,WR,2021,WAS,17,17,17,0.625,0,0,0,17,1.253551136210819,80.5,WAS,17,17,17,0.625,0,0,0,17,2.6322116748658426,80.5,00-0031763,WR,17,1,1,0.0588235294117647,2018,0,low,79.24644886378918,77.86778832513416,-79.24644886378918,-77.86778832513416
00-0031787,WR,2021,BUF,17,17,15,0.5416666666666666,0,0,0,17,2.087658439355225,4.8,BUF,17,17,15,0.5416666666666666,0,0,0,17,10.526750925223286,4.8,00-0031787,WR,15,1,1,0.0666666666666666,2018,0,low,2.712341560644775,5.726750925223286,-2.712341560644775,5.726750925223286
00-0031868,WR,2021,CHI,17,17,17,0.5375,0,0,0,17,58.37996803793302,64.89999999999999,CHI,17,17,17,0.5375,0,0,0,17,65.09063456059934,64.89999999999999,00-0031868,WR,17,1,1,0.0588235294117647,2016,0,low,6.520031962066973,0.19063456059934936,-6.520031962066973,0.19063456059934936
00-0031934,WR,2021,JAX,17,17,1,0.3541666666666667,0,0,0,17,25.933967344917065,0.0,JAX,17,17,1,0.3541666666666667,0,0,0,17,14.415397918646818,0.0,00-0031934,WR,1,0,0,0.0,2015,0,none,25.933967344917065,14.415397918646818,25.933967344917065,14.415397918646818
00-0031941,WR,2021,NYJ,17,17,12,0.875,0,0,0,17,155.1075931826967,105.7,NYJ,17,17,12,0.875,0,0,0,17,152.00944406866472,105.7,00-0031941,WR,12,1,1,0.0833333333333333,2015,0,low,49.40759318269669,46.30944406866472,49.40759318269669,46.30944406866472
00-0032009,WR,2021,WAS,17,17,17,0.8333333333333334,0,0,0,17,43.86141956476613,79.3,WAS,17,17,17,0.8333333333333334,0,0,0,17,47.68501654256712,79.3,00-0032009,WR,17,1,1,0.0588235294117647,2015,0,low,35.43858043523387,31.614983457432878,-35.43858043523387,-31.614983457432878
00-0032054,WR,2021,TB,17,17,6,0.7875,0,0,0,17,103.74242775245914,33.4,TB,17,17,6,0.7875,0,0,0,17,118.4308072495835,33.4,00-0032054,WR,7,1,1,0.1428571428571428,2016,0,low,70.34242775245914,85.03080724958349,70.34242775245914,85.03080724958349
00-0032128,WR,2021,HOU,17,17,16,0.875,0,0,0,17,73.57179442604654,64.6,HOU,17,17,16,0.875,0,0,0,17,60.64444154708766,64.6,00-0032128,WR,16,1,1,0.0625,2015,0,low,8.971794426046543,3.955558452912335,8.971794426046543,-3.955558452912335
00-0032160,WR,2021,DET,17,17,1,0.8125,0,0,0,17,117.03669482802307,3.4,DET,17,17,1,0.8125,0,0,0,17,117.38465853548075,3.4,00-0032160,WR,1,0,0,0.0,2015,0,none,113.63669482802307,113.98465853548075,113.63669482802307,113.98465853548075
00-0032200,WR,2021,NO,17,17,14,0.625,0,0,0,17,29.36723349842552,29.9,NO,17,17,14,0.625,0,0,0,17,26.89187037996633,29.9,00-0032200,WR,14,1,1,0.0714285714285714,2015,0,low,0.5327665015744785,3.0081296200336674,-0.5327665015744785,-3.0081296200336674
00-0032208,WR,2021,HOU,17,17,6,0.9125,0,0,0,17,36.48616451974584,18.0,HOU,17,17,6,0.9125,0,0,0,17,42.07491083413555,18.0,00-0032208,WR,6,1,1,0.1666666666666666,2015,0,low,18.48616451974584,24.07491083413555,18.48616451974584,24.07491083413555
00-0032211,WR,2021,SEA,17,17,16,0.9895833333333334,0,0,0,17,222.03935276383612,239.4,SEA,17,17,16,0.9895833333333334,0,0,0,17,223.66842534296637,239.4,00-0032211,WR,16,1,1,0.0625,2015,0,low,17.360647236163885,15.731574657033633,-17.360647236163885,-15.731574657033633
00-0032355,WR,2021,TEN,17,17,16,0.828125,0,0,0,17,67.0262181678654,67.0,TEN,17,17,16,0.828125,0,0,0,17,66.27921388708285,67.0,00-0032355,WR,17,1,1,0.0588235294117647,2016,0,low,0.026218167865394548,0.7207861129171533,0.026218167865394548,-0.7207861129171533
00-0032385,WR,2021,NYG,17,17,7,0.8125,0,0,0,17,157.89627558753796,77.7,NYG,17,17,7,0.8125,0,0,0,17,154.13752617993225,77.7,00-0032385,WR,7,1,1,0.1428571428571428,2016,0,low,80.19627558753795,76.43752617993225,80.19627558753795,76.43752617993225
00-0032398,WR,2021,HOU,17,17,11,0.6875,0,0,0,17,0.6932922970038227,55.7,HOU,17,17,11,0.6875,0,0,0,17,0.4331279783729331,55.7,00-0032398,WR,11,1,1,0.0909090909090909,2016,0,low,55.00670770299618,55.26687202162707,-55.00670770299618,-55.26687202162707
00-0032464,WR,2021,DET,17,17,16,0.484375,0,0,0,17,1.1788086186121118,132.4,DET,17,17,16,0.484375,0,0,0,17,4.045671429177194,132.4,00-0032464,WR,16,1,1,0.0625,2016,0,low,131.22119138138788,128.35432857082282,-131.22119138138788,-128.35432857082282
00-0032543,WR,2021,CAR,17,17,14,0.8875,0,0,0,17,63.93869968211761,8.5,CAR,17,17,14,0.8875,0,0,0,17,41.1935341440741,8.5,00-0032543,WR,14,1,1,0.0714285714285714,2016,0,low,55.43869968211761,32.6935341440741,55.43869968211761,32.6935341440741
00-0032626,WR,2021,DET,17,17,3,0.765625,0,0,0,17,35.419903543027715,0.0,DET,17,17,3,0.765625,0,0,0,17,36.8431820148984,0.0,00-0032626,WR,3,1,1,0.3333333333333333,2016,0,mid,35.419903543027715,36.8431820148984,35.419903543027715,36.8431820148984
00-0032688,WR,2021,CAR,17,17,17,0.975,0,0,0,17,164.5198035976912,138.5,CAR,17,17,17,0.975,0,0,0,17,158.43486917973,138.5,00-0032688,WR,17,1,1,0.0588235294117647,2016,0,low,26.019803597691208,19.934869179729986,26.019803597691208,19.934869179729986
00-0032775,WR,2021,KC,17,17,17,0.825,0,0,0,17,93.0165541942395,69.4,KC,17,17,17,0.825,0,0,0,17,85.2700953209348,69.4,00-0032775,WR,20,1,1,0.05,2016,0,low,23.616554194239498,15.870095320934794,23.616554194239498,15.870095320934794
00-0032778,WR,2021,ATL,17,17,15,0.8125,0,0,0,17,-2.5533486209497447,48.00000000000001,ATL,17,17,15,0.8125,0,0,0,17,0.7169147654585769,48.00000000000001,00-0032778,WR,15,1,1,0.0666666666666666,2016,0,low,50.55334862094975,47.28308523454143,-50.55334862094975,-47.28308523454143
00-0032791,WR,2021,CHI,17,17,14,0.6875,0,0,0,17,63.556895072803606,37.5,CHI,17,17,14,0.6875,0,0,0,17,64.54188914536718,37.5,00-0032791,WR,14,1,1,0.0714285714285714,2016,0,low,26.056895072803606,27.04188914536718,26.056895072803606,27.04188914536718
00-0032881,WR,2021,MIA,17,17,1,0.59375,0,0,0,17,-0.8616665913723305,1.7,MIA,17,17,1,0.59375,0,0,0,17,-1.8367271829788183,1.7,00-0032881,WR,1,0,0,0.0,2016,0,none,2.5616665913723304,3.5367271829788183,-2.5616665913723304,-3.5367271829788183
00-0032951,WR,2021,JAX,17,17,12,0.6875,0,0,0,17,42.47886906453009,82.39999999999999,JAX,17,17,12,0.6875,0,0,0,17,36.1518327234837,82.39999999999999,00-0032951,WR,12,1,1,0.0833333333333333,2016,0,low,39.921130935469904,46.24816727651629,-39.921130935469904,-46.24816727651629
00-0032977,WR,2021,CLE,17,17,15,0.825,0,0,0,17,98.71044866748166,57.5,CLE,17,17,15,0.825,0,0,0,17,95.27791433818184,57.5,00-0032977,WR,15,1,1,0.0666666666666666,2016,0,low,41.21044866748166,37.777914338181844,41.21044866748166,37.777914338181844
00-0032980,WR,2021,TEN,17,17,7,0.515625,0,0,0,17,3.88956105024764,24.8,TEN,17,17,7,0.515625,0,0,0,17,-0.2219181639300839,24.8,00-0032980,WR,7,1,1,0.1428571428571428,2017,0,low,20.91043894975236,25.021918163930085,-20.91043894975236,-25.021918163930085
00-0033006,WR,2021,JAX,17,17,7,0.296875,0,0,0,17,3.068274121976662,3.0,JAX,17,17,7,0.296875,0,0,0,17,-0.2403486637739671,3.0,00-0033006,WR,7,1,1,0.1428571428571428,2017,0,low,0.06827412197666183,3.240348663773967,0.06827412197666183,-3.240348663773967
