position,season,window,actual_years,n_train_rows,weighting,model,mae,rmse,medae,r2,spearman,bias,n
QB,2024,3y,3,2107,linear,F_yeojohnson_huber,6.368645516259262,7.930517142618644,5.4665878116539135,0.28505701068697875,0.5354824697350378,1.1680314108877319,720
QB,2024,3y,3,2107,exponential,B_gbm_huber,6.564627972162935,8.086996054942952,5.92451545321989,0.256565248904572,0.5395783149526567,0.204240711760291,720
QB,2024,3y,3,2107,exponential,F_yeojohnson_huber,6.283958552391396,7.86845244380001,5.363168220594062,0.2962035951357287,0.5418877925104956,0.8341878494885832,720
QB,2024,5y,5,3410,n/a,existing_methodology,6.229616211077422,7.802581263188097,5.409765474696311,0.3079380113267377,0.5488249429636096,0.5866452479367603,720
QB,2024,5y,5,3410,none,B_gbm_huber,6.569802876334324,8.077141423551398,5.931564645830549,0.2583760106679738,0.5587453924387659,0.2764115293968793,720
QB,2024,5y,5,3410,none,F_yeojohnson_huber,6.093620253014289,7.62688024323282,5.254786051273095,0.33875523051401013,0.5711302124555672,0.5841738168981022,720
QB,2024,5y,5,3410,linear,B_gbm_huber,6.568335556403142,8.08910293076003,6.033077387683021,0.25617782971394365,0.5620952036016188,0.3559532042441602,720
QB,2024,5y,5,3410,linear,F_yeojohnson_huber,6.224361353410599,7.755001265428526,5.416946300604293,0.3163526394232179,0.5558772621937846,0.9178664424929388,720
QB,2024,5y,5,3410,exponential,B_gbm_huber,6.59181496505716,8.111024653578813,6.035154635904597,0.2521408040303582,0.5462602162757392,0.5673058548846062,720
QB,2024,5y,5,3410,exponential,F_yeojohnson_huber,6.195882056589783,7.736493545316369,5.22819803576061,0.31961186668561814,0.5557364842791109,0.7689390749878211,720
QB,2024,7y,7,5157,n/a,existing_methodology,6.256426629416102,7.804319660567487,5.405869955053877,0.30762959729591743,0.5520071475857313,0.7427897903691972,720
QB,2024,7y,7,5157,none,B_gbm_huber,6.537583897823317,8.088240892789143,5.813698830948312,0.2563363562635661,0.5575026376142933,-0.3626139481570035,720
QB,2024,7y,7,5157,none,F_yeojohnson_huber,6.08391658240966,7.677459041027121,5.076641268077886,0.32995586247222186,0.5561438351504044,0.021426182887605488,720
QB,2024,7y,7,5157,linear,B_gbm_huber,6.567268442291382,8.101287117109424,5.81100584060019,0.2539353824439188,0.546718029968226,0.0705282036996125,720
QB,2024,7y,7,5157,linear,F_yeojohnson_huber,6.080839066715522,7.686202668770418,5.030767382736938,0.328428807080568,0.5586217804501524,0.38065342302411503,720
QB,2024,7y,7,5157,exponential,B_gbm_huber,6.568877969089658,8.101815577289326,5.881925231040096,0.25383804524413756,0.5455105793818681,0.31380834564155835,720
QB,2024,7y,7,5157,exponential,F_yeojohnson_huber,6.240843306292848,7.827231854703412,5.3187515587955625,0.30355825926501356,0.5378779449306089,0.7173832540083306,720
QB,2025,3y,3,2126,n/a,existing_methodology,6.965731643084856,8.900975471474684,5.599757371425476,0.09144907442701922,0.45940572211329617,-3.412596428429486,708
QB,2025,3y,3,2126,none,B_gbm_huber,7.489409646871429,9.17776077887976,6.821376928518561,0.03406582090181087,0.328104660211367,-2.308055024187845,708
QB,2025,3y,3,2126,none,F_yeojohnson_huber,7.419907230266143,9.592034690884896,5.872203760080851,-0.055104677140591196,0.3808280472600386,-4.267300260724794,708
QB,2025,3y,3,2126,linear,B_gbm_huber,7.178655319293439,8.750357947391548,6.636436573478143,0.1219369448059503,0.39050548226381626,-1.6717313649505885,708
QB,2025,3y,3,2126,linear,F_yeojohnson_huber,7.107617552567623,9.041801715538101,5.7432114967231715,0.062472480996733304,0.4093192023479711,-3.3410515224847597,708
QB,2025,3y,3,2126,exponential,B_gbm_huber,7.185984597741535,8.752262758170374,6.532897637460479,0.12155462307124942,0.38124571807385976,-1.6198942709615978,708
QB,2025,3y,3,2126,exponential,F_yeojohnson_huber,7.039222703690487,8.994920770082784,5.690233647241776,0.07216927236169657,0.40169114625630625,-3.104466365826543,708
QB,2025,5y,5,3498,n/a,existing_methodology,6.864810007853791,8.783523650404373,5.66551965305047,0.11526824230160981,0.48263026830940414,-3.389394135324991,708
QB,2025,5y,5,3498,none,B_gbm_huber,7.095528633999128,8.592807308758461,6.590649024597326,0.15327143238181018,0.4669390167307184,-1.5520434658713267,708
QB,2025,5y,5,3498,none,F_yeojohnson_huber,7.294443834306506,9.514072243444156,5.64382295461623,-0.03802295177921011,0.4515865582873871,-4.593421204318442,708
QB,2025,5y,5,3498,linear,B_gbm_huber,7.224716504121866,8.785290726081302,6.465070067938046,0.11491222453615912,0.41683149647871426,-1.7485155704415303,708
