position,season,window,actual_years,n_train_rows,weighting,model,mae,rmse,medae,r2,spearman,bias,n
RB,2023,3y,3,4259,exponential,B_gbm_huber,4.7356385888148305,6.522923926688817,3.5291826326543614,0.2973763958769067,0.6315986107167583,-0.8311005529917906,1401
RB,2023,3y,3,4259,exponential,F_yeojohnson_huber,4.5137979362493805,6.401223573454223,3.078889562124589,0.3233499782290802,0.6304183473383626,-1.2433622444202788,1401
RB,2023,5y,5,6895,n/a,existing_methodology,4.744853427140284,6.251641175914226,3.8291404775154128,0.3546041118053612,0.6370746168613122,0.43553507856009194,1401
RB,2023,5y,5,6895,none,B_gbm_huber,4.774268422787225,6.489664285505459,3.627902551740638,0.3045233230137149,0.6369637782006318,-0.6276045050441045,1401
RB,2023,5y,5,6895,none,F_yeojohnson_huber,4.458988059163611,6.333236854645618,3.091867407876771,0.337646906494974,0.6367766910751299,-1.1664192992587552,1401
RB,2023,5y,5,6895,linear,B_gbm_huber,4.730947980934111,6.483242442512547,3.572272068949988,0.30589905896708025,0.6360659321545021,-0.7330475737590956,1401
RB,2023,5y,5,6895,linear,F_yeojohnson_huber,4.48503476247514,6.4190674386083115,3.0261694101347123,0.3195723003384533,0.6399728277376222,-1.4526132258625957,1401
RB,2023,5y,5,6895,exponential,B_gbm_huber,4.716920440363326,6.48809784743853,3.5160641410442404,0.3048590228633362,0.6353960468197168,-0.7604689440962803,1401
RB,2023,5y,5,6895,exponential,F_yeojohnson_huber,4.480140736616585,6.393373966553323,3.0491884891009295,0.3250084674228034,0.6373133458803997,-1.303973141048616,1401
RB,2023,7y,7,9566,n/a,existing_methodology,4.750498754160162,6.244576582020527,3.7918505950246155,0.35606193177308787,0.6393048839726732,0.5043501296168351,1401
RB,2023,7y,7,9566,none,B_gbm_huber,4.80233754873307,6.517405892746307,3.7265097996781296,0.2985646547108701,0.6301764600726638,-0.6076543255793858,1401
RB,2023,7y,7,9566,none,F_yeojohnson_huber,4.453391840455762,6.366052597637833,3.0632953695644534,0.3307651425419622,0.6445592047301717,-1.3120221751379717,1401
