player_id,season,week,team,position,predicted_share_rushing_yards,predicted_team_rushing_yards,predicted_rushing_yards,predicted_share_receiving_yards,predicted_team_receiving_yards,predicted_receiving_yards,predicted_share_receptions,predicted_team_receptions,predicted_receptions,predicted_share_receiving_tds,predicted_team_receiving_tds,predicted_receiving_tds,predicted_share_rushing_tds,predicted_team_rushing_tds,predicted_rushing_tds,predicted_share_passing_yards,predicted_team_passing_yards,predicted_passing_yards,predicted_share_passing_tds,predicted_team_passing_tds,predicted_passing_tds,predicted_share_interceptions,predicted_team_interceptions,predicted_interceptions,predicted_ppr,rushing_yards,receiving_yards,receptions,receiving_tds,rushing_tds,passing_yards,passing_tds,interceptions,actual_ppr,model_version,artifact_schema_version
00-0026158,2023,12,CLE,QB,0.0034944670937682,129.0,0.4507862550960978,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,1.0,0.0,0.23551279247758583,199.0,46.86704570303958,0.11764705882352941,1.0,0.11764705882352941,0.11764705882352941,0.6666666666666666,0.0784313725490196,2.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,plan-a-raw-truth-fold0-replay,plan-a-joint-serving-v1
00-0026158,2023,13,CLE,QB,0.0034944670937682,127.33333333333333,0.4449621432731508,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.6666666666666666,0.0,0.23551279247758583,189.33333333333334,44.59042204242292,0.11764705882352941,0.6666666666666666,0.0784313725490196,0.11764705882352941,0.6666666666666666,0.0784313725490196,1.98,0.0,0.0,0.0,0.0,0.0,254.0,2.0,1.0,16.16,plan-a-raw-truth-fold0-replay,plan-a-joint-serving-v1
00-0026158,2023,14,CLE,QB,0.0034944670937682,97.0,0.3389633080955154,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.3333333333333333,0.0,0.23551279247758583,203.0,47.80909687294992,0.11764705882352941,1.0,0.11764705882352941,0.11764705882352941,0.6666666666666666,0.0784313725490196,2.26,-1.0,0.0,0.0,0.0,0.0,311.0,3.0,1.0,22.34,plan-a-raw-truth-fold0-replay,plan-a-joint-serving-v1
00-0026158,2023,15,CLE,QB,0.0,92.66666666666667,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,251.66666666666666,167.77777777777777,0.6666666666666666,2.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.4444444444444444,11.16,-1.0,0.0,0.0,0.0,0.0,374.0,2.0,3.0,16.86,plan-a-raw-truth-fold0-replay,plan-a-joint-serving-v1
00-0026158,2023,16,CLE,QB,0.0,66.66666666666667,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.3333333333333333,0.0,0.9956024626209322,314.6666666666667,313.2829082380534,1.0,2.3333333333333335,2.3333333333333335,1.0,1.6666666666666667,1.6666666666666667,18.53,1.0,0.0,0.0,0.0,0.0,368.0,3.0,2.0,22.82,plan-a-raw-truth-fold0-replay,plan-a-joint-serving-v1
00-0026158,2023,17,CLE,QB,0.005649717514124294,57.333333333333336,0.3239171374764595,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,1.0,0.0,0.9902548690380447,354.6666666666667,351.21039355215987,1.0,2.6666666666666665,2.6666666666666665,1.0,2.0,2.0,20.75,3.0,0.0,0.0,0.0,0.0,309.0,3.0,1.0,22.66,plan-a-raw-truth-fold0-replay,plan-a-joint-serving-v1
00-0026158,2023,18,CLE,QB,0.013523733262155788,72.0,0.9737087948752168,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,1.0,0.0,0.9902548690380447,354.0,350.55022363946784,1.0,2.6666666666666665,2.6666666666666665,1.0,2.0,2.0,20.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,plan-a-raw-truth-fold0-replay,plan-a-joint-serving-v1
00-0026293,2023,1,NE,WR,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,plan-a-raw-truth-fold0-replay,plan-a-joint-serving-v1
00-0026293,2023,2,NE,WR,0.0,76.0,0.0,0.0,316.0,0.0,0.0,35.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,plan-a-raw-truth-fold0-replay,plan-a-joint-serving-v1
00-0026293,2023,3,NE,WR,0.0,82.0,0.0,0.0,272.0,0.0,0.0,33.0,0.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,plan-a-raw-truth-fold0-replay,plan-a-joint-serving-v1
