player_id,season,week,team,position,actual_ppr,negative_yards,off_position_stat,predicted_ppr_baseline,baseline_abs_error,predicted_ppr_candidate,candidate_abs_error,delta_abs_error
00-0035771,2023,5,CIN,TE,0.0,False,False,1.61,1.61,1.61,1.61,0.0
00-0035771,2023,6,CIN,TE,0.0,False,False,1.82,1.82,1.82,1.82,0.0
00-0035771,2023,8,CIN,TE,0.0,False,False,0.75,0.75,0.75,0.75,0.0
00-0035771,2023,9,CIN,TE,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0035771,2023,10,CIN,TE,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0035771,2023,11,CIN,TE,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0035771,2023,12,CIN,TE,1.1,False,False,0.0,1.1,0.0,1.1,0.0
00-0035771,2023,13,CIN,TE,2.2,False,False,0.42,1.7800000000000002,0.42,1.7800000000000002,0.0
00-0035771,2023,14,CIN,TE,1.0,False,False,0.97,0.030000000000000027,0.97,0.030000000000000027,0.0
00-0035771,2023,15,CIN,TE,4.0,False,False,1.43,2.5700000000000003,1.43,2.5700000000000003,0.0
00-0035771,2023,16,CIN,TE,1.6,False,False,2.38,0.7799999999999998,2.38,0.7799999999999998,0.0
00-0035771,2023,17,CIN,TE,0.0,False,False,2.16,2.16,2.16,2.16,0.0
00-0035771,2023,18,CIN,TE,0.0,False,False,1.64,1.64,1.64,1.64,0.0
00-0035771,2024,1,NE,TE,0.0,False,False,0.0,0.0,0.66,0.66,0.66
00-0035771,2024,2,NE,TE,0.0,False,False,0.46,0.46,0.46,0.46,0.0
00-0035771,2024,3,NE,TE,0.0,False,False,0.48,0.48,0.35,0.35,-0.13
00-0035771,2024,4,NE,TE,0.0,False,False,0.0,0.0,0.03,0.03,0.03
00-0035771,2024,5,NE,TE,0.0,False,False,0.0,0.0,0.03,0.03,0.03
00-0035771,2024,6,NE,TE,0.0,False,False,0.0,0.0,0.03,0.03,0.03
00-0035771,2024,7,NE,TE,0.0,False,False,0.0,0.0,0.03,0.03,0.03
00-0035771,2024,8,NE,TE,0.0,False,False,0.0,0.0,0.03,0.03,0.03
00-0035771,2024,9,NE,TE,0.0,False,False,0.0,0.0,0.04,0.04,0.04
00-0035771,2024,10,NE,TE,0.0,False,False,0.0,0.0,0.02,0.02,0.02
00-0035771,2024,11,NE,TE,0.0,False,False,0.0,0.0,0.08,0.08,0.08
00-0035771,2024,12,NE,TE,0.0,False,False,0.0,0.0,0.06,0.06,0.06
00-0035771,2024,13,NE,TE,0.0,False,False,0.0,0.0,0.07,0.07,0.07
00-0035771,2024,15,NE,TE,0.0,False,False,0.0,0.0,0.02,0.02,0.02
00-0035771,2024,16,NE,TE,0.0,False,False,0.0,0.0,0.03,0.03,0.03
00-0035771,2024,17,NE,TE,0.0,False,False,0.0,0.0,0.02,0.02,0.02
00-0035771,2024,18,NE,TE,0.0,False,False,0.0,0.0,0.03,0.03,0.03
00-0035782,2023,1,KC,WR,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0035787,2023,1,CHI,TE,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0035806,2023,1,JAX,RB,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0035806,2023,2,JAX,RB,0.0,False,False,4.05,4.05,4.05,4.05,0.0
00-0035806,2023,3,JAX,RB,0.0,False,False,3.43,3.43,3.43,3.43,0.0
00-0035806,2023,4,JAX,RB,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0035806,2023,5,JAX,RB,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0035806,2023,6,JAX,RB,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0035806,2023,7,JAX,RB,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0035806,2023,8,JAX,RB,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0035806,2023,10,JAX,RB,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0035806,2023,12,NE,RB,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0035806,2023,13,NE,RB,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0035806,2023,14,NE,RB,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0035806,2023,15,NE,RB,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0035806,2023,16,NE,RB,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0035806,2023,17,NE,RB,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0035806,2023,18,NE,RB,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0035806,2024,1,NE,RB,0.0,False,False,0.0,0.0,0.21,0.21,0.21
00-0035806,2024,2,NE,RB,0.2,False,False,0.0,0.2,0.03,0.17,-0.03
00-0035806,2024,3,NE,RB,0.5,False,False,0.0,0.5,0.1,0.4,-0.09999999999999998
00-0035806,2024,4,NE,RB,1.5,False,False,0.36,1.1400000000000001,0.46,1.04,-0.10000000000000009
00-0035806,2024,5,NE,RB,0.0,False,False,1.05,1.05,1.23,1.23,0.17999999999999994
00-0035806,2024,6,NE,RB,3.1,False,False,0.9,2.2,1.38,1.7200000000000002,-0.48
00-0035806,2024,7,NE,RB,15.7,True,False,1.75,13.95,1.65,14.049999999999999,0.09999999999999964
00-0035806,2024,8,NE,RB,0.0,False,False,5.45,5.45,5.18,5.18,-0.27000000000000046
00-0035806,2024,9,NE,RB,0.7,True,False,5.38,4.68,5.7,5.0,0.3200000000000003
00-0035806,2024,10,NE,RB,3.4,False,False,4.1,0.6999999999999997,3.01,0.3900000000000001,-0.3099999999999996
00-0035806,2024,11,NE,RB,0.2,False,False,1.4,1.2,1.87,1.6700000000000002,0.4700000000000002
00-0035806,2024,12,NE,RB,3.5,False,False,1.62,1.88,1.57,1.93,0.050000000000000044
00-0035806,2024,13,NE,RB,0.0,False,False,2.59,2.59,3.14,3.14,0.5500000000000003
00-0035806,2024,15,NE,RB,0.0,False,False,1.61,1.61,1.4,1.4,-0.2100000000000002
00-0035806,2024,16,NE,RB,0.0,False,False,1.43,1.43,1.68,1.68,0.25
00-0035806,2024,17,NE,RB,0.0,False,False,0.0,0.0,0.18,0.18,0.18
00-0035806,2024,18,NE,RB,0.0,False,False,0.0,0.0,0.28,0.28,0.28
00-0035806,2025,1,MIA,RB,0.0,False,False,0.0,0.0,1.35,1.35,1.35
00-0035806,2025,2,MIA,RB,0.0,False,False,1.21,1.21,1.12,1.12,-0.08999999999999986
00-0035806,2025,3,MIA,RB,0.0,False,False,1.47,1.47,1.45,1.45,-0.020000000000000018
00-0035806,2025,4,MIA,RB,0.0,False,False,0.0,0.0,0.01,0.01,0.01
00-0035806,2025,5,MIA,RB,0.0,False,False,0.0,0.0,0.02,0.02,0.02
00-0035806,2025,6,MIA,RB,0.0,False,False,0.0,0.0,0.02,0.02,0.02
00-0035806,2025,7,MIA,RB,0.0,False,False,0.0,0.0,0.01,0.01,0.01
00-0035806,2025,8,MIA,RB,0.0,False,False,0.0,0.0,0.02,0.02,0.02
00-0035806,2025,9,MIA,RB,0.0,False,False,0.0,0.0,0.02,0.02,0.02
00-0035806,2025,10,MIA,RB,0.0,False,False,0.0,0.0,0.01,0.01,0.01
00-0035806,2025,11,MIA,RB,0.0,False,False,0.0,0.0,0.01,0.01,0.01
00-0035806,2025,13,MIA,RB,0.0,False,False,0.0,0.0,0.01,0.01,0.01
00-0035806,2025,14,MIA,RB,0.0,False,False,0.0,0.0,0.01,0.01,0.01
00-0035806,2025,15,MIA,RB,0.0,False,False,0.0,0.0,0.01,0.01,0.01
00-0035806,2025,16,MIA,RB,0.0,False,False,0.0,0.0,0.02,0.02,0.02
00-0035806,2025,17,MIA,RB,0.0,False,False,0.0,0.0,0.01,0.01,0.01
00-0035806,2025,18,MIA,RB,0.0,False,False,0.0,0.0,0.01,0.01,0.01
00-0035823,2023,1,MIN,TE,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0035823,2023,2,MIN,TE,0.0,False,False,0.46,0.46,0.46,0.46,0.0
00-0035823,2023,3,MIN,TE,0.0,False,False,0.47,0.47,0.47,0.47,0.0
00-0035823,2023,4,MIN,TE,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0035823,2023,5,MIN,TE,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0035823,2023,6,MIN,TE,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0035823,2023,7,MIN,TE,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0035823,2023,8,MIN,TE,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0035823,2023,9,MIN,TE,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0035823,2023,10,MIN,TE,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0035823,2023,11,MIN,TE,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0035823,2023,12,MIN,TE,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0035823,2023,14,MIN,TE,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0035823,2023,15,MIN,TE,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0035823,2023,16,MIN,TE,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0035823,2023,17,MIN,TE,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0035823,2023,18,MIN,TE,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0035826,2023,1,DEN,WR,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0035831,2023,1,NYG,RB,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0035831,2023,7,GB,RB,0.0,False,False,3.97,3.97,3.97,3.97,0.0
00-0035831,2023,8,GB,RB,0.0,False,False,4.19,4.19,4.19,4.19,0.0
00-0035831,2023,9,GB,RB,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0035831,2023,12,GB,RB,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0035831,2023,13,GB,RB,1.0,True,False,0.0,1.0,0.0,1.0,0.0
00-0035831,2023,14,GB,RB,0.0,False,False,0.39,0.39,0.39,0.39,0.0
00-0035831,2023,15,NO,RB,0.0,False,False,0.33,0.33,0.33,0.33,0.0
00-0035831,2023,16,NO,RB,0.0,False,False,0.32,0.32,0.32,0.32,0.0
00-0035831,2023,17,NO,RB,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0035831,2023,18,NO,RB,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0035831,2024,1,NO,RB,0.0,False,False,0.0,0.0,0.31,0.31,0.31
00-0035844,2023,1,NO,WR,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0035844,2023,2,NO,WR,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0035844,2023,3,NO,WR,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0035844,2023,4,NO,WR,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0035860,2023,1,NO,RB,0.5,False,False,0.0,0.5,0.0,0.5,0.0
00-0035860,2023,2,NO,RB,15.4,False,False,0.57,14.83,0.57,14.83,0.0
00-0035860,2023,3,NO,RB,9.2,False,False,0.6,8.6,0.6,8.6,0.0
00-0035860,2023,4,NO,RB,0.0,False,False,5.78,5.78,5.78,5.78,0.0
00-0035860,2023,5,NO,RB,0.0,False,False,5.33,5.33,5.33,5.33,0.0
00-0035860,2023,6,ARI,RB,0.0,False,False,3.96,3.96,3.96,3.96,0.0
00-0035860,2023,7,ARI,RB,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0035860,2023,8,ARI,RB,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0035860,2023,9,ARI,RB,2.7,False,False,0.0,2.7,0.0,2.7,0.0
00-0035860,2023,10,ARI,RB,1.3,False,False,1.69,0.3899999999999999,1.69,0.3899999999999999,0.0
00-0035860,2023,11,ARI,RB,3.1,False,False,2.11,0.9900000000000002,2.11,0.9900000000000002,0.0
00-0035860,2023,12,ARI,RB,0.0,False,False,2.84,2.84,2.84,2.84,0.0
00-0035860,2023,13,ARI,RB,0.0,False,False,1.42,1.42,1.42,1.42,0.0
00-0035860,2023,15,ARI,RB,0.0,False,False,0.98,0.98,0.98,0.98,0.0
00-0035860,2023,16,ARI,RB,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0035860,2023,17,ARI,RB,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0035860,2023,18,ARI,RB,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0035860,2024,1,ARI,RB,0.0,False,False,0.0,0.0,2.2,2.2,2.2
00-0035860,2024,16,ARI,RB,0.0,False,False,2.06,2.06,1.54,1.54,-0.52
00-0035860,2024,17,ARI,RB,0.0,False,False,2.27,2.27,1.54,1.54,-0.73
00-0035860,2024,18,ARI,RB,11.5,False,False,0.0,11.5,0.03,11.47,-0.02999999999999936
00-0035864,2023,1,DEN,WR,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0035869,2024,1,ATL,WR,0.0,False,False,0.0,0.0,0.39,0.39,0.39
00-0035876,2023,1,ARI,WR,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0035876,2023,2,ARI,WR,0.0,False,False,0.47,0.47,0.47,0.47,0.0
00-0035876,2023,3,ARI,WR,0.0,False,False,0.52,0.52,0.52,0.52,0.0
00-0035876,2023,4,ARI,WR,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0035876,2023,5,ARI,WR,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0035876,2023,6,ARI,WR,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0035876,2023,7,ARI,WR,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0035876,2023,8,ARI,WR,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0035876,2023,9,ARI,WR,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0035876,2023,10,ARI,WR,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0035876,2023,11,ARI,WR,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0035876,2023,12,ARI,WR,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0035876,2023,13,ARI,WR,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0035876,2023,15,ARI,WR,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0035876,2023,16,ARI,WR,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0035876,2023,17,ARI,WR,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0035876,2023,18,ARI,WR,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0035876,2024,1,ARI,WR,0.0,False,False,0.0,0.0,0.28,0.28,0.28
00-0035876,2024,2,ARI,WR,0.0,False,False,0.0,0.0,0.02,0.02,0.02
00-0035876,2024,3,ARI,WR,0.0,False,False,0.0,0.0,0.03,0.03,0.03
00-0035876,2024,4,ARI,WR,0.0,False,False,0.0,0.0,0.02,0.02,0.02
00-0035876,2024,5,ARI,WR,0.0,False,False,0.0,0.0,0.03,0.03,0.03
00-0035876,2024,6,ARI,WR,0.0,False,False,0.0,0.0,0.03,0.03,0.03
00-0035876,2024,7,ARI,WR,0.0,False,False,0.0,0.0,0.03,0.03,0.03
00-0035876,2024,8,ARI,WR,0.0,False,False,0.0,0.0,0.03,0.03,0.03
00-0035876,2024,9,ARI,WR,0.0,False,False,0.0,0.0,0.02,0.02,0.02
00-0035876,2024,10,ARI,WR,0.0,False,False,0.0,0.0,0.02,0.02,0.02
00-0035876,2024,12,ARI,WR,0.0,False,False,0.0,0.0,0.03,0.03,0.03
00-0035876,2024,13,ARI,WR,0.0,False,False,0.0,0.0,0.04,0.04,0.04
00-0035876,2024,14,ARI,WR,0.0,False,False,0.0,0.0,0.04,0.04,0.04
00-0035876,2024,15,ARI,WR,0.0,False,False,0.0,0.0,0.03,0.03,0.03
00-0035876,2024,16,ARI,WR,0.0,False,False,0.0,0.0,0.03,0.03,0.03
00-0035876,2024,17,ARI,WR,0.0,False,False,0.0,0.0,0.04,0.04,0.04
00-0035876,2024,18,ARI,WR,0.0,False,False,0.0,0.0,0.03,0.03,0.03
00-0035876,2025,1,ARI,WR,0.0,False,False,0.0,0.0,0.14,0.14,0.14
00-0035876,2025,2,ARI,WR,0.0,False,False,0.0,0.0,0.01,0.01,0.01
00-0035876,2025,3,ARI,WR,0.0,False,False,0.0,0.0,0.02,0.02,0.02
00-0035876,2025,4,ARI,WR,0.0,False,False,0.0,0.0,0.02,0.02,0.02
00-0035876,2025,5,ARI,WR,0.0,False,False,0.0,0.0,0.02,0.02,0.02
00-0035876,2025,6,ARI,WR,0.0,False,False,0.0,0.0,0.02,0.02,0.02
00-0035876,2025,7,ARI,WR,0.0,False,False,0.0,0.0,0.02,0.02,0.02
00-0035876,2025,9,ARI,WR,0.0,False,False,0.0,0.0,0.02,0.02,0.02
00-0035876,2025,10,ARI,WR,0.0,False,False,0.0,0.0,0.02,0.02,0.02
00-0035876,2025,11,ARI,WR,1.5,False,False,0.0,1.5,0.03,1.47,-0.030000000000000027
00-0035876,2025,12,ARI,WR,0.0,False,False,0.33,0.33,0.45,0.45,0.12
00-0035876,2025,13,ARI,WR,0.0,False,False,0.37,0.37,0.47,0.47,0.09999999999999998
00-0035876,2025,14,ARI,WR,1.3,False,False,0.39,0.91,0.51,0.79,-0.12
00-0035876,2025,15,ARI,WR,0.0,False,False,0.5,0.5,0.77,0.77,0.27
00-0035876,2025,16,ARI,WR,0.0,False,False,0.46,0.46,0.55,0.55,0.09000000000000002
00-0035876,2025,17,ARI,WR,0.0,False,False,0.39,0.39,0.61,0.61,0.21999999999999997
00-0035876,2025,18,ARI,WR,0.0,False,False,0.0,0.0,0.1,0.1,0.1
00-0035891,2023,1,PIT,WR,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0035891,2023,7,SEA,WR,0.0,False,False,0.08,0.08,0.08,0.08,0.0
00-0035891,2023,8,SEA,WR,0.0,False,False,0.08,0.08,0.08,0.08,0.0
00-0035891,2023,13,SEA,WR,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0035891,2023,14,SEA,WR,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0035891,2023,15,SEA,WR,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0035891,2023,16,SEA,WR,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0035891,2023,17,SEA,WR,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0035891,2023,18,SEA,WR,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0035891,2024,1,SEA,WR,0.0,False,False,0.0,0.0,0.19,0.19,0.19
00-0035891,2024,2,SEA,WR,0.0,False,False,0.0,0.0,0.04,0.04,0.04
00-0035891,2024,3,SEA,WR,0.0,False,False,0.0,0.0,0.03,0.03,0.03
00-0035891,2024,4,SEA,WR,0.0,False,False,0.0,0.0,0.05,0.05,0.05
00-0035891,2024,5,SEA,WR,0.0,False,False,0.0,0.0,0.04,0.04,0.04
00-0035891,2024,6,SEA,WR,0.0,False,False,0.0,0.0,0.04,0.04,0.04
00-0035891,2024,7,SEA,WR,0.0,False,False,0.0,0.0,0.03,0.03,0.03
00-0035891,2024,8,SEA,WR,0.0,False,False,0.0,0.0,0.03,0.03,0.03
00-0035891,2024,9,SEA,WR,6.4,False,False,0.0,6.4,0.04,6.36,-0.040000000000000036
00-0035891,2024,11,SEA,WR,0.0,False,False,1.75,1.75,1.25,1.25,-0.5
00-0035891,2024,12,SEA,WR,0.0,False,False,1.78,1.78,1.22,1.22,-0.56
00-0035891,2024,13,SEA,WR,0.0,False,False,1.85,1.85,1.32,1.32,-0.53
00-0035891,2024,14,SEA,WR,0.0,False,False,0.0,0.0,0.06,0.06,0.06
00-0035891,2024,15,SEA,WR,0.0,False,False,0.0,0.0,0.05,0.05,0.05
00-0035891,2024,16,SEA,WR,0.0,False,False,0.0,0.0,0.05,0.05,0.05
00-0035891,2024,17,SEA,WR,0.0,False,False,0.0,0.0,0.02,0.02,0.02
00-0035891,2024,18,SEA,WR,0.0,False,False,0.0,0.0,0.03,0.03,0.03
00-0035891,2025,1,SEA,WR,0.0,False,False,0.0,0.0,0.32,0.32,0.32
00-0035891,2025,2,SEA,WR,0.0,False,False,0.2,0.2,0.27,0.27,0.07
00-0035891,2025,3,SEA,WR,0.0,False,False,0.27,0.27,0.18,0.18,-0.09000000000000002
00-0035891,2025,4,SEA,WR,0.0,False,False,0.0,0.0,0.02,0.02,0.02
00-0035891,2025,5,SEA,WR,0.0,False,False,0.0,0.0,0.02,0.02,0.02
00-0035891,2025,6,SEA,WR,0.0,False,False,0.0,0.0,0.02,0.02,0.02
00-0035891,2025,7,SEA,WR,0.0,False,False,0.0,0.0,0.02,0.02,0.02
00-0035891,2025,9,SEA,WR,13.0,False,False,0.0,13.0,0.02,12.98,-0.019999999999999574
00-0035891,2025,10,SEA,WR,0.0,False,False,3.15,3.15,1.37,1.37,-1.7799999999999998
00-0035891,2025,11,SEA,WR,0.0,False,False,2.71,2.71,2.0,2.0,-0.71
00-0035891,2025,12,SEA,WR,0.0,False,False,2.74,2.74,1.94,1.94,-0.8000000000000003
00-0035891,2025,13,SEA,WR,3.1,False,False,0.0,3.1,0.04,3.06,-0.040000000000000036
00-0035891,2025,14,SEA,WR,1.9,False,False,1.65,0.25,1.27,0.6299999999999999,0.3799999999999999
00-0035891,2025,15,SEA,WR,0.0,False,False,2.06,2.06,1.73,1.73,-0.33000000000000007
00-0035891,2025,16,SEA,WR,0.0,False,False,2.2,2.2,2.03,2.03,-0.17000000000000037
00-0035891,2025,17,SEA,WR,0.0,False,False,0.67,0.67,0.57,0.57,-0.10000000000000009
00-0035891,2025,18,SEA,WR,0.0,False,False,0.0,0.0,0.06,0.06,0.06
00-0035924,2023,1,TEN,RB,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0035924,2023,8,TEN,RB,0.0,False,False,0.33,0.33,0.33,0.33,0.0
00-0035924,2023,9,TEN,RB,0.0,False,False,0.32,0.32,0.32,0.32,0.0
00-0035924,2023,10,TEN,RB,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0035924,2023,11,TEN,RB,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0035924,2023,12,TEN,RB,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0035924,2023,13,TEN,RB,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0035924,2023,14,TEN,RB,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0035924,2023,15,TEN,RB,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0035924,2023,16,TEN,RB,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0035924,2023,17,TEN,RB,1.1,False,False,0.0,1.1,0.0,1.1,0.0
00-0035924,2023,18,TEN,RB,0.0,False,False,0.65,0.65,0.65,0.65,0.0
00-0035924,2024,1,PIT,RB,0.0,False,False,0.0,0.0,0.42,0.42,0.42
00-0035924,2024,2,PIT,RB,0.0,False,False,0.25,0.25,0.23,0.23,-0.01999999999999999
00-0035924,2024,3,PIT,RB,0.0,False,False,0.25,0.25,0.2,0.2,-0.04999999999999999
00-0035924,2024,4,PIT,RB,0.0,False,False,0.0,0.0,0.03,0.03,0.03
00-0035924,2024,5,PIT,RB,0.9,False,False,0.0,0.9,0.03,0.87,-0.030000000000000027
00-0035924,2024,6,PIT,RB,1.3,False,False,0.36,0.9400000000000001,0.62,0.68,-0.26
00-0035924,2024,7,PIT,RB,0.0,False,False,0.75,0.75,1.13,1.13,0.3799999999999999
00-0035924,2024,8,PIT,RB,0.0,False,False,0.8,0.8,1.0,1.0,0.19999999999999996
00-0035924,2024,10,PIT,RB,0.0,False,False,0.39,0.39,0.59,0.59,0.19999999999999996
00-0035924,2024,11,PIT,RB,0.0,False,False,0.0,0.0,0.08,0.08,0.08
00-0035924,2024,12,PIT,RB,0.0,False,False,0.0,0.0,0.06,0.06,0.06
00-0035924,2024,13,PIT,RB,0.0,False,False,0.0,0.0,0.06,0.06,0.06
00-0035924,2024,14,PIT,RB,0.0,False,False,0.0,0.0,0.04,0.04,0.04
00-0035924,2024,15,PIT,RB,0.0,False,False,0.0,0.0,0.03,0.03,0.03
00-0035924,2024,16,PIT,RB,0.0,False,False,0.0,0.0,0.04,0.04,0.04
00-0035924,2024,17,PIT,RB,0.0,False,False,0.0,0.0,0.06,0.06,0.06
00-0035924,2024,18,PIT,RB,0.0,False,False,0.0,0.0,0.04,0.04,0.04
00-0035924,2025,1,NYG,RB,0.0,False,False,0.0,0.0,0.24,0.24,0.24
00-0035924,2025,9,NE,RB,0.0,False,False,0.14,0.14,0.15,0.15,0.009999999999999981
00-0035924,2025,10,NE,RB,0.0,False,False,0.15,0.15,0.13,0.13,-0.01999999999999999
00-0035924,2025,11,NE,RB,0.0,False,False,0.0,0.0,0.02,0.02,0.02
00-0035924,2025,12,NE,RB,0.0,False,False,0.0,0.0,0.02,0.02,0.02
00-0035924,2025,13,NE,RB,0.0,False,False,0.0,0.0,0.02,0.02,0.02
00-0035924,2025,14,BAL,RB,0.0,False,False,0.0,0.0,0.02,0.02,0.02
00-0035924,2025,15,BAL,RB,0.0,False,False,0.0,0.0,0.01,0.01,0.01
00-0035924,2025,16,BAL,RB,0.0,False,False,0.0,0.0,0.01,0.01,0.01
00-0035924,2025,17,BAL,RB,0.0,False,False,0.0,0.0,0.01,0.01,0.01
00-0035924,2025,18,BAL,RB,0.0,False,False,0.0,0.0,0.01,0.01,0.01
00-0035934,2023,1,MIN,WR,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0035934,2023,2,MIN,WR,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0035934,2023,3,MIN,WR,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0035934,2023,4,MIN,WR,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0035934,2023,5,MIN,WR,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0035934,2023,6,MIN,WR,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0035934,2023,7,MIN,WR,1.7,False,False,0.0,1.7,0.0,1.7,0.0
00-0035934,2023,8,MIN,WR,0.0,False,False,0.44,0.44,0.44,0.44,0.0
00-0035934,2023,9,MIN,WR,1.2,False,False,0.43,0.77,0.43,0.77,0.0
00-0035934,2023,10,MIN,WR,0.0,False,False,0.92,0.92,0.92,0.92,0.0
00-0035934,2023,11,MIN,WR,0.0,False,False,0.4,0.4,0.4,0.4,0.0
00-0035934,2023,12,MIN,WR,0.0,False,False,0.37,0.37,0.37,0.37,0.0
00-0035934,2023,14,MIN,WR,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0035934,2023,15,MIN,WR,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0035934,2023,16,MIN,WR,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0035934,2023,17,MIN,WR,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0035934,2023,18,MIN,WR,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0035934,2024,1,MIN,WR,0.0,False,False,0.0,0.0,0.26,0.26,0.26
00-0035934,2024,2,MIN,WR,0.0,False,False,0.1,0.1,0.09,0.09,-0.010000000000000009
00-0035934,2024,3,MIN,WR,0.0,False,False,0.11,0.11,0.23,0.23,0.12000000000000001
00-0035934,2024,4,MIN,WR,0.0,False,False,0.0,0.0,0.18,0.18,0.18
00-0035934,2024,5,MIN,WR,0.0,False,False,0.0,0.0,0.17,0.17,0.17
00-0035934,2024,7,MIN,WR,0.0,False,False,0.0,0.0,0.08,0.08,0.08
00-0035934,2024,8,MIN,WR,0.0,False,False,0.0,0.0,0.03,0.03,0.03
