position,season,window,actual_years,n_train_rows,receiving_floor,weighting,model,mae,rmse,medae,r2,spearman,bias,n
RB,2023,all,17,20048,True,exponential,B_gbm_huber,4.4918806323339275,6.304915118162876,3.221050300920682,0.3497173217828986,0.6844391276575829,-0.8303960045608995,1515
RB,2023,all,17,20048,True,exponential,C_gbm_mae,4.191283621977813,6.028759723964548,2.8461944166271573,0.4054345781892337,0.6948059907123899,-0.9105890174460627,1515
WR,2023,3y,3,7963,True,n/a,existing_methodology,4.273745193220965,6.015866240214055,3.0242147648192486,0.3962598756078636,0.6613914513086218,-0.1243157030998134,2812
WR,2023,3y,3,7963,True,none,B_gbm_huber,4.3332861542455845,6.303964196592867,2.9269190431354204,0.3370493924054082,0.6586862437297237,-0.9716085817047112,2812
WR,2023,3y,3,7963,True,none,C_gbm_mae,4.151666590709468,6.125942205240836,2.8051996608084577,0.37396374110111685,0.6577070637198776,-0.9176097761041908,2812
WR,2023,3y,3,7963,True,linear,B_gbm_huber,4.30929735602794,6.349916566922989,2.8176528984084652,0.32734908822077646,0.6615558151247479,-1.1563156032920021,2812
WR,2023,3y,3,7963,True,linear,C_gbm_mae,4.125563115216656,6.155151053583047,2.7540982507908183,0.36797955404783955,0.6609794010994633,-1.1203617478592045,2812
WR,2023,3y,3,7963,True,exponential,B_gbm_huber,4.3038194856906795,6.345024256539239,2.835222025610218,0.3283851803634763,0.663947115428259,-1.1543030554677116,2812
WR,2023,3y,3,7963,True,exponential,C_gbm_mae,4.090646013843725,6.127906468612906,2.6740942079944636,0.3735622037697489,0.6671193900800669,-1.1984144928926148,2812
WR,2023,5y,5,12825,True,n/a,existing_methodology,4.33598534252267,6.012730555587395,3.137931028796634,0.39688909346783674,0.6630393538108355,0.09135694548147863,2812
WR,2023,5y,5,12825,True,none,B_gbm_huber,4.352178058923265,6.289510847536203,2.9258632097788304,0.34008585387280166,0.6645011570110317,-0.8667667667932645,2812
WR,2023,5y,5,12825,True,none,C_gbm_mae,4.10849328182773,6.01792003832615,2.725635302243572,0.39584757522169767,0.6704114998293147,-0.7386530788843643,2812
