player_id,season,week,team,position,fold,rushing_yards,receiving_yards,receptions,receiving_tds,rushing_tds,passing_yards,passing_tds,interceptions,actual_ppr,negative_yards,off_position_stat
00-0036876,2023,6,IND,TE,0,0.0,67.0,3.0,0.0,0.0,0.0,0.0,0.0,9.7,False,False
00-0036876,2023,7,IND,TE,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0036876,2023,8,IND,TE,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0036876,2023,9,IND,TE,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0036876,2023,10,IND,TE,0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5,False,False
00-0036876,2023,12,IND,TE,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0036876,2023,13,IND,TE,0,2.0,72.0,3.0,0.0,0.0,0.0,0.0,0.0,10.4,False,False
00-0036876,2023,14,IND,TE,0,0.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,3.7,False,False
00-0036876,2023,15,IND,TE,0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.6,False,False
00-0036876,2023,16,IND,TE,0,0.0,62.0,5.0,0.0,0.0,0.0,0.0,0.0,11.2,False,False
00-0036876,2023,17,IND,TE,0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,2.3,False,False
00-0036876,2023,18,IND,TE,0,0.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,3.3,False,False
00-0036877,2023,1,CLE,WR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0036877,2023,2,CLE,WR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0036877,2023,3,CLE,WR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0036877,2023,4,CLE,WR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0036877,2023,6,CLE,WR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0036877,2023,7,CLE,WR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0036877,2023,8,CLE,WR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0036877,2023,9,CLE,WR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0036877,2023,10,CLE,WR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0036877,2023,11,CLE,WR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0036877,2023,12,CLE,WR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0036877,2023,13,CLE,WR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0036877,2023,14,CLE,WR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0036877,2023,15,CLE,WR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0036877,2023,16,CLE,WR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0036877,2023,17,CLE,WR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0036877,2023,18,CLE,WR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0036879,2023,1,IND,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0036879,2023,2,IND,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0036879,2023,3,IND,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0036879,2023,4,IND,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0036879,2023,5,IND,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0036879,2023,6,IND,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0036879,2023,7,IND,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0036879,2023,8,IND,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0036879,2023,9,IND,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0036879,2023,10,IND,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0036879,2023,12,IND,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0036879,2023,13,IND,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0036879,2023,14,IND,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0036879,2023,15,IND,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0036879,2023,16,IND,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0036879,2023,17,IND,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0036879,2023,18,IND,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0036887,2023,1,JAX,TE,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0036887,2023,2,JAX,TE,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0036887,2023,3,JAX,TE,0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.4,False,False
00-0036887,2023,4,JAX,TE,0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,False,False
00-0036887,2023,5,JAX,TE,0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,2.6,False,False
00-0036887,2023,6,JAX,TE,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0036887,2023,7,JAX,TE,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0036887,2023,8,JAX,TE,0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5,False,False
00-0036887,2023,10,JAX,TE,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0036887,2023,11,JAX,TE,0,0.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,4.1,False,False
00-0036887,2023,12,JAX,TE,0,0.0,55.0,3.0,0.0,0.0,0.0,0.0,0.0,8.5,False,False
00-0036887,2023,13,JAX,TE,0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,1.9,False,False
00-0036887,2023,14,JAX,TE,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0036887,2023,15,JAX,TE,0,0.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,3.8,False,False
00-0036887,2023,16,JAX,TE,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0036887,2023,17,JAX,TE,0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.7,False,False
00-0036887,2023,18,JAX,TE,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0036893,2023,1,PIT,RB,0,31.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,5.3,False,False
00-0036893,2023,2,PIT,RB,0,43.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.3,False,False
00-0036893,2023,3,PIT,RB,0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,False,False
00-0036893,2023,4,PIT,RB,0,71.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,11.3,False,False
00-0036893,2023,5,PIT,RB,0,37.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,False,False
00-0036893,2023,7,PIT,RB,0,53.0,15.0,3.0,0.0,1.0,0.0,0.0,0.0,15.8,False,False
00-0036893,2023,8,PIT,RB,0,13.0,42.0,5.0,0.0,0.0,0.0,0.0,0.0,10.5,False,False
00-0036893,2023,9,PIT,RB,0,69.0,7.0,2.0,0.0,1.0,0.0,0.0,0.0,15.6,False,False
00-0036893,2023,10,PIT,RB,0,82.0,14.0,3.0,0.0,1.0,0.0,0.0,0.0,18.6,False,False
00-0036893,2023,11,PIT,RB,0,35.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.6,False,False
00-0036893,2023,12,PIT,RB,0,99.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.9,False,False
00-0036893,2023,13,PIT,RB,0,63.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,9.7,False,False
00-0036893,2023,14,PIT,RB,0,29.0,19.0,3.0,0.0,0.0,0.0,0.0,0.0,7.8,False,False
00-0036893,2023,15,PIT,RB,0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,False,False
00-0036893,2023,16,PIT,RB,0,78.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.8,False,False
00-0036893,2023,17,PIT,RB,0,122.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,24.2,False,False
00-0036893,2023,18,PIT,RB,0,112.0,21.0,5.0,0.0,1.0,0.0,0.0,0.0,24.3,False,False
00-0036894,2023,1,PIT,TE,0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,7.3,False,False
00-0036894,2023,2,PIT,TE,0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.2,False,False
00-0036894,2023,3,PIT,TE,0,0.0,41.0,3.0,1.0,0.0,0.0,0.0,0.0,13.1,False,False
00-0036894,2023,4,PIT,TE,0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,3.7,False,False
00-0036894,2023,5,PIT,TE,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0036894,2023,7,PIT,TE,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0036894,2023,8,PIT,TE,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0036894,2023,9,PIT,TE,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0036894,2023,10,PIT,TE,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0036894,2023,11,PIT,TE,0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.7,False,False
00-0036894,2023,12,PIT,TE,0,0.0,120.0,9.0,0.0,0.0,0.0,0.0,0.0,21.0,False,False
00-0036894,2023,13,PIT,TE,0,0.0,29.0,3.0,0.0,0.0,0.0,0.0,0.0,5.9,False,False
00-0036894,2023,14,PIT,TE,0,0.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,4.8,False,False
00-0036894,2023,15,PIT,TE,0,0.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,4.6,False,False
00-0036894,2023,16,PIT,TE,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0036894,2023,17,PIT,TE,0,0.0,44.0,3.0,0.0,0.0,0.0,0.0,0.0,7.4,False,False
00-0036894,2023,18,PIT,TE,0,0.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,4.1,False,False
00-0036898,2023,1,HOU,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0036898,2023,2,HOU,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0036898,2023,3,HOU,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0036898,2023,4,HOU,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0036898,2023,5,HOU,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0036898,2023,6,HOU,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0036898,2023,8,HOU,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0036898,2023,9,HOU,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0036898,2023,10,HOU,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0036898,2023,11,HOU,QB,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.08,False,False
00-0036898,2023,12,HOU,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0036898,2023,13,HOU,QB,0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.72,False,False
00-0036898,2023,14,HOU,QB,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.16,False,False
00-0036898,2023,15,HOU,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0036898,2023,16,HOU,QB,0,9.0,0.0,0.0,0.0,0.0,149.0,2.0,0.0,14.86,False,False
00-0036898,2023,17,HOU,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0036898,2023,18,HOU,QB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0036900,2023,1,CIN,WR,0,2.0,39.0,5.0,0.0,0.0,0.0,0.0,0.0,9.1,False,False
00-0036900,2023,2,CIN,WR,0,0.0,31.0,5.0,0.0,0.0,0.0,0.0,0.0,8.1,False,False
00-0036900,2023,3,CIN,WR,0,0.0,141.0,12.0,0.0,0.0,0.0,0.0,0.0,26.1,False,False
00-0036900,2023,4,CIN,WR,0,0.0,73.0,7.0,0.0,0.0,0.0,0.0,0.0,14.3,False,False
00-0036900,2023,5,CIN,WR,0,0.0,192.0,15.0,3.0,0.0,0.0,0.0,0.0,52.2,False,False
00-0036900,2023,6,CIN,WR,0,0.0,80.0,6.0,0.0,0.0,0.0,0.0,0.0,14.0,False,False
00-0036900,2023,8,CIN,WR,0,-8.0,100.0,10.0,1.0,0.0,0.0,0.0,0.0,25.2,True,False
00-0036900,2023,9,CIN,WR,0,0.0,41.0,4.0,0.0,0.0,0.0,0.0,0.0,8.1,False,False
00-0036900,2023,10,CIN,WR,0,0.0,124.0,5.0,1.0,0.0,0.0,0.0,0.0,23.4,False,False
00-0036900,2023,11,CIN,WR,0,0.0,12.0,2.0,1.0,0.0,0.0,0.0,0.0,9.2,False,False
00-0036900,2023,12,CIN,WR,0,0.0,81.0,4.0,0.0,0.0,0.0,0.0,0.0,12.1,False,False
00-0036900,2023,13,CIN,WR,0,0.0,149.0,11.0,1.0,0.0,-7.0,0.0,0.0,31.62,False,True
00-0036900,2023,14,CIN,WR,0,0.0,29.0,3.0,0.0,0.0,0.0,0.0,0.0,5.9,False,False
00-0036900,2023,15,CIN,WR,0,0.0,64.0,4.0,0.0,0.0,0.0,0.0,0.0,10.4,False,False
00-0036900,2023,16,CIN,WR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0036900,2023,17,CIN,WR,0,0.0,41.0,3.0,0.0,0.0,0.0,0.0,0.0,7.1,False,False
00-0036900,2023,18,CIN,WR,0,0.0,19.0,4.0,0.0,0.0,0.0,0.0,0.0,5.9,False,False
00-0036906,2023,1,CHI,RB,0,27.0,37.0,3.0,0.0,0.0,0.0,0.0,0.0,9.4,False,False
00-0036906,2023,2,CHI,RB,0,35.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,6.8,False,False
00-0036906,2023,3,CHI,RB,0,31.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,5.5,False,False
00-0036906,2023,4,CHI,RB,0,103.0,19.0,4.0,1.0,0.0,0.0,0.0,0.0,22.2,False,False
00-0036906,2023,5,CHI,RB,0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,False,False
00-0036906,2023,6,CHI,RB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0036906,2023,7,CHI,RB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0036906,2023,8,CHI,RB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0036906,2023,9,CHI,RB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0036906,2023,10,CHI,RB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0036906,2023,11,CHI,RB,0,35.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,6.1,False,False
00-0036906,2023,12,CHI,RB,0,24.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,5.8,False,False
00-0036906,2023,14,CHI,RB,0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,False,False
00-0036906,2023,15,CHI,RB,0,8.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2.2,False,False
00-0036906,2023,16,CHI,RB,0,112.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,19.1,False,False
00-0036906,2023,17,CHI,RB,0,124.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,20.9,False,False
00-0036906,2023,18,CHI,RB,0,28.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,6.1,False,False
00-0036910,2023,1,ATL,WR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0036910,2023,2,ATL,WR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0036910,2023,3,ATL,WR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0036910,2023,4,ATL,WR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0036910,2023,5,ATL,WR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0036910,2023,6,ATL,WR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0036912,2023,1,PHI,WR,0,0.0,47.0,7.0,1.0,0.0,0.0,0.0,0.0,17.7,False,False
00-0036912,2023,2,PHI,WR,0,0.0,131.0,4.0,1.0,0.0,0.0,0.0,0.0,23.1,False,False
00-0036912,2023,3,PHI,WR,0,0.0,28.0,4.0,0.0,0.0,0.0,0.0,0.0,6.8,False,False
00-0036912,2023,4,PHI,WR,0,0.0,78.0,7.0,0.0,0.0,0.0,0.0,0.0,14.8,False,False
00-0036912,2023,5,PHI,WR,0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.6,False,False
00-0036912,2023,6,PHI,WR,0,0.0,44.0,5.0,0.0,0.0,0.0,0.0,0.0,9.4,False,False
00-0036912,2023,7,PHI,WR,0,0.0,49.0,4.0,0.0,0.0,0.0,0.0,0.0,8.9,False,False
00-0036912,2023,8,PHI,WR,0,0.0,99.0,7.0,1.0,0.0,0.0,0.0,0.0,22.9,False,False
00-0036912,2023,9,PHI,WR,0,0.0,51.0,3.0,1.0,0.0,0.0,0.0,0.0,14.1,False,False
00-0036912,2023,11,PHI,WR,0,0.0,99.0,6.0,0.0,0.0,0.0,0.0,0.0,15.9,False,False
00-0036912,2023,12,PHI,WR,0,0.0,106.0,7.0,1.0,0.0,0.0,0.0,0.0,23.6,False,False
00-0036912,2023,13,PHI,WR,0,0.0,96.0,9.0,1.0,0.0,0.0,0.0,0.0,24.6,False,False
00-0036912,2023,14,PHI,WR,0,0.0,73.0,5.0,0.0,0.0,0.0,0.0,0.0,12.3,False,False
00-0036912,2023,15,PHI,WR,0,0.0,50.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,False,False
00-0036912,2023,16,PHI,WR,0,0.0,79.0,4.0,1.0,0.0,0.0,0.0,0.0,17.9,False,False
00-0036912,2023,17,PHI,WR,0,0.0,30.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,False,False
00-0036912,2023,18,PHI,WR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0036913,2023,1,KC,WR,0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,True,False
00-0036913,2023,2,KC,WR,0,3.0,35.0,5.0,0.0,0.0,0.0,0.0,0.0,8.8,False,False
00-0036913,2023,3,KC,WR,0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9,True,False
00-0036913,2023,4,KC,WR,0,0.0,22.0,2.0,0.0,0.0,0.0,0.0,0.0,4.2,False,False
00-0036913,2023,5,KC,WR,0,1.0,26.0,5.0,0.0,0.0,0.0,0.0,0.0,7.7,False,False
00-0036913,2023,6,KC,WR,0,-5.0,9.0,3.0,1.0,0.0,0.0,0.0,0.0,9.4,True,False
00-0036913,2023,7,KC,WR,0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,2.3,False,False
00-0036913,2023,8,KC,WR,0,-3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.1,True,False
00-0036913,2023,9,KC,WR,0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,2.8,False,False
00-0036913,2023,11,KC,WR,0,14.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,4.6,False,False
00-0036913,2023,12,KC,WR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0036913,2023,13,KC,WR,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,False,False
00-0036913,2023,14,KC,WR,0,16.0,25.0,3.0,0.0,0.0,0.0,0.0,0.0,7.1,False,False
00-0036913,2023,15,KC,WR,0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,2.5,False,False
00-0036913,2023,16,KC,WR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0036913,2023,17,KC,WR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0036913,2023,18,KC,WR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0036918,2023,1,JAX,WR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0036918,2023,2,JAX,WR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0036918,2023,3,JAX,WR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0036918,2023,4,JAX,WR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0036918,2023,5,JAX,WR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0036918,2023,6,JAX,WR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0036918,2023,7,JAX,WR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0036918,2023,8,JAX,WR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0036918,2023,10,JAX,WR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0036918,2023,11,JAX,WR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0036918,2023,12,JAX,WR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0036918,2023,13,JAX,WR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0036918,2023,14,JAX,WR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0036918,2023,15,JAX,WR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0036918,2023,16,JAX,WR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0036918,2023,17,JAX,WR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0036918,2023,18,JAX,WR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0036919,2023,1,PHI,RB,0,54.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,11.4,False,False
00-0036919,2023,2,PHI,RB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0036919,2023,3,PHI,RB,0,43.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,5.8,False,False
00-0036919,2023,4,PHI,RB,0,14.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,4.1,False,False
00-0036919,2023,5,PHI,RB,0,17.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,3.4,False,False
00-0036919,2023,6,PHI,RB,0,13.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2.7,False,False
00-0036919,2023,7,PHI,RB,0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.6,False,False
00-0036919,2023,8,PHI,RB,0,-4.0,30.0,5.0,0.0,0.0,0.0,0.0,0.0,7.6,True,False
00-0036919,2023,9,PHI,RB,0,22.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,9.3,False,False
00-0036919,2023,11,PHI,RB,0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5,False,False
00-0036919,2023,12,PHI,RB,0,26.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,5.6,False,False
00-0036919,2023,13,PHI,RB,0,5.0,42.0,5.0,0.0,0.0,0.0,0.0,0.0,9.7,False,False
00-0036919,2023,14,PHI,RB,0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,False,False
00-0036919,2023,15,PHI,RB,0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,False,False
00-0036919,2023,16,PHI,RB,0,41.0,38.0,3.0,0.0,0.0,0.0,0.0,0.0,10.9,False,False
00-0036919,2023,17,PHI,RB,0,5.0,15.0,4.0,0.0,0.0,17.0,0.0,0.0,6.68,False,True
00-0036919,2023,18,PHI,RB,0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,False,False
00-0036924,2023,1,NYJ,RB,0,6.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,3.8,False,False
00-0036924,2023,2,NYJ,RB,0,8.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.1,False,False
00-0036924,2023,3,NYJ,RB,0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.3,False,False
00-0036924,2023,4,NYJ,RB,0,9.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,4.1,False,False
00-0036924,2023,5,NYJ,RB,0,8.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,5.2,False,False
00-0036924,2023,6,NYJ,RB,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,False,False
00-0036924,2023,8,NYJ,RB,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,False,False
00-0036924,2023,9,NYJ,RB,0,0.0,24.0,6.0,0.0,0.0,0.0,0.0,0.0,8.4,False,False
00-0036924,2023,10,NYJ,RB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
00-0036924,2023,11,ARI,RB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
